PDB_ID,Entry_ID,Number_of_Distinct_Protein_Entities,Refinement_Resolution,Resolution_Method,Release_Date,E2_UniProtIDs,E2_Gene_Names,E3_UniProtIDs,E3_Gene_Names,ubiquitin_in_structure,Nonpolymer_Entities,Entity_ID,Source_Organism,Gene_Name,Macromolecule_Name,Accession_Codes,EC_Number,Polymer_Type
8CH6,8CH6,45,5.9,EM,2023-05-10,,,"O15541,Q13356,Q9UMS4","PPIL2,PRPF19,RNF113A",,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens,8:Homo sapiens,9:Homo sapiens,10:Homo sapiens,11:Homo sapiens,12:Homo sapiens,13:Homo sapiens,14:Homo sapiens,15:Homo sapiens,16:Homo sapiens,17:Homo sapiens,18:Homo sapiens,19:Homo sapiens,20:Homo sapiens,21:Homo sapiens,22:Homo sapiens,23:Homo sapiens,24:Homo sapiens,25:Homo sapiens,26:Homo sapiens,27:Homo sapiens,28:Homo sapiens,29:Homo sapiens,30:Homo sapiens,31:Homo sapiens,32:Homo sapiens,33:Homo sapiens,34:Homo sapiens,35:Homo sapiens,36:Homo sapiens,37:Homo sapiens,38:unidentified adenovirus,39:Homo sapiens,40:Homo sapiens,41:Homo sapiens,42:Homo sapiens,43:Homo sapiens,44:Homo sapiens,45:Homo sapiens,46:Homo sapiens,47:Homo sapiens,48:Homo sapiens,49:Homo sapiens",,"1:Small nuclear ribonucleoprotein E,2:Small nuclear ribonucleoprotein F,3:Small nuclear ribonucleoprotein Sm D3,4:Small nuclear ribonucleoprotein Sm D2,5:Small nuclear ribonucleoprotein Sm D1,6:Small nuclear ribonucleoprotein-associated proteins B and B',7:Small nuclear ribonucleoprotein G,8:Splicing factor 3B subunit 3,9:Splicing factor 3B subunit 5,10:Splicing factor 3B subunit 1,11:PHD finger-like domain-containing protein 5A,12:Splicing factor 3B subunit 2,13:Splicing factor 3B subunit 4,14:G-patch domain and KOW motifs-containing protein,15:Splicing factor 3A subunit 1,16:Splicing factor 3A subunit 2,17:Splicing factor 3A subunit 3,18:Pre-mRNA-processing factor 19,19:BUD13 homolog,20:Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16,21:Pleiotropic regulator 1,22:Cell division cycle 5-like protein,23:Spliceosome-associated protein CWC15 homolog,24:Pre-mRNA-splicing factor SPF27,25:Protein BUD31 homolog,26:Pre-mRNA-splicing factor RBM22,27:Peptidyl-prolyl cis-trans isomerase-like 4,28:Pre-mRNA-splicing factor CWC22 homolog,29:Crooked neck-like protein 1,30:SNW domain-containing protein 1,31:RING finger protein 113A,32:Pre-mRNA-processing-splicing factor 8,33:116 kDa U5 small nuclear ribonucleoprotein component,34:U5 small nuclear ribonucleoprotein 200 kDa helicase,35:RNU6-1,36:RNU5A-1,37:RNU2-1,38:MINX-M3,39:U5 small nuclear ribonucleoprotein 40 kDa protein,40:Peptidyl-prolyl cis-trans isomerase-like 1,41:Serine/arginine repetitive matrix protein 2,42:U2 small nuclear ribonucleoprotein A',43:U2 small nuclear ribonucleoprotein B'',44:Pre-mRNA-splicing factor ISY1 homolog,45:RING-type E3 ubiquitin-protein ligase PPIL2,46:Peptidyl-prolyl cis-trans isomerase E,47:Pre-mRNA-processing factor 17,48:Intron-binding protein aquarius,49:Pre-mRNA-splicing factor SYF1","1:P62304,2:P62306,3:P62318,4:P62316,5:P62314,6:P14678,7:P62308,8:Q15393,9:Q9BWJ5,10:O75533,11:Q7RTV0,12:Q13435,13:Q15427,14:Q92917,15:Q15459,16:Q15428,17:Q12874,18:Q9UMS4,19:Q9BRD0,20:O60231,21:O43660,22:Q99459,23:Q9P013,24:O75934,25:P41223,26:Q9NW64,27:Q8WUA2,28:Q9HCG8,29:Q9BZJ0,30:Q13573,31:O15541,32:Q6P2Q9,33:Q15029,34:O75643,39:Q96DI7,40:Q9Y3C6,41:Q9UQ35,42:P09661,43:P08579,44:Q9ULR0,45:Q13356,46:Q9UNP9,47:O60508,48:O60306,49:Q9HCS7",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polypeptide(L),5:polypeptide(L),6:polypeptide(L),7:polypeptide(L),8:polypeptide(L),9:polypeptide(L),10:polypeptide(L),11:polypeptide(L),12:polypeptide(L),13:polypeptide(L),14:polypeptide(L),15:polypeptide(L),16:polypeptide(L),17:polypeptide(L),18:polypeptide(L),19:polypeptide(L),20:polypeptide(L),21:polypeptide(L),22:polypeptide(L),23:polypeptide(L),24:polypeptide(L),25:polypeptide(L),26:polypeptide(L),27:polypeptide(L),28:polypeptide(L),29:polypeptide(L),30:polypeptide(L),31:polypeptide(L),32:polypeptide(L),33:polypeptide(L),34:polypeptide(L),35:polyribonucleotide,36:polyribonucleotide,37:polyribonucleotide,38:polyribonucleotide,39:polypeptide(L),40:polypeptide(L),41:polypeptide(L),42:polypeptide(L),43:polypeptide(L),44:polypeptide(L),45:polypeptide(L),46:polypeptide(L),47:polypeptide(L),48:polypeptide(L),49:polypeptide(L)"
8D4X,8D4X,1,2.8,EM,2023-04-19,,,O95071,UBR5,,,1,1:Homo sapiens,"1:UBR5, EDD, EDD1, HYD, KIAA0896",1:E3 ubiquitin-protein ligase UBR5,1:O95071,,1:polypeptide(L)
8DJH,8DJH,2,1.77,X-ray,2022-08-10,,,P29590,PML,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:SUMO1, SMT3C, SMT3H3, UBL1, OK/SW-cl.43","1:Small ubiquitin-related modifier 1,2:PML 4SD","1:P63165,2:P29590",,"1:polypeptide(L),2:polypeptide(L)"
8DJI,8DJI,2,1.97,X-ray,2022-08-10,,,P29590,PML,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:SUMO1, SMT3C, SMT3H3, UBL1, OK/SW-cl.43,2:PML, MYL, PP8675, RNF71, TRIM19","1:Small ubiquitin-related modifier 1,2:Protein PML","1:P63165,2:P29590",,"1:polypeptide(L),2:polypeptide(L)"
8DSF,8DSF,1,1.5,X-ray,2023-03-08,,,Q13490,BIRC2,,,1,1:Homo sapiens,"1:BIRC2, API1, MIHB, RNF48",1:Baculoviral IAP repeat-containing protein 2,1:Q13490,,1:polypeptide(L)
8DSO,8DSO,2,2.334,X-ray,2023-03-08,,,Q13490,BIRC2,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:BTK, AGMX1, ATK, BPK,2:BIRC2, API1, MIHB, RNF48","1:Tyrosine-protein kinase BTK,2:Baculoviral IAP repeat-containing protein 2","1:Q06187,2:Q13490",,"1:polypeptide(L),2:polypeptide(L)"
8E0Q,8E0Q,1,2.66,EM,2023-04-19,,,O95071,UBR5,,,1,1:Homo sapiens,"1:UBR5, EDD, EDD1, HYD, KIAA0896",1:E3 ubiquitin-protein ligase UBR5,1:O95071,,1:polypeptide(L)
8E1D,8E1D,2,,NMR,2023-06-21,,,Q09472,EP300,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:MITF, BHLHE32,2:EP300, P300","1:Microphthalmia-associated transcription factor,2:Histone acetyltransferase p300","1:O75030,2:Q09472",,"1:polypeptide(L),2:polypeptide(L)"
8E2D,8E2D,1,2.07,EM,2023-02-15,Q9NR09,BIRC6,,,,,1,1:Homo sapiens,"1:BIRC6, KIAA1289",1:Baculoviral IAP repeat-containing protein 6,1:Q9NR09,,1:polypeptide(L)
8E2E,8E2E,1,1.98,EM,2023-02-15,Q9NR09,BIRC6,,,,,1,1:Homo sapiens,"1:BIRC6, KIAA1289",1:Baculoviral IAP repeat-containing protein 6,1:Q9NR09,,1:polypeptide(L)
8E2F,8E2F,1,2.47,EM,2023-02-15,Q9NR09,BIRC6,,,,,1,1:Homo sapiens,"1:BIRC6, KIAA1289",1:Baculoviral IAP repeat-containing protein 6,1:Q9NR09,,1:polypeptide(L)
8E2G,8E2G,1,2.99,EM,2023-02-15,Q9NR09,BIRC6,,,,,1,1:Homo sapiens,"1:BIRC6, KIAA1289",1:Baculoviral IAP repeat-containing protein 6,1:Q9NR09,,1:polypeptide(L)
8E2H,8E2H,1,2.3,EM,2023-02-15,Q9NR09,BIRC6,,,,,1,1:Homo sapiens,"1:BIRC6, KIAA1289",1:Baculoviral IAP repeat-containing protein 6,1:Q9NR09,,1:polypeptide(L)
8E2I,8E2I,3,3.04,EM,2023-02-15,Q9NR09,BIRC6,,,,,"1,2,3","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens","1:BIRC6, KIAA1289,2:DIABLO, SMAC","1:Baculoviral IAP repeat-containing protein 6,2:Diablo IAP-binding mitochondrial protein,3:Baculoviral IAP repeat-containing protein 6","1:Q9NR09,2:Q9NR28",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
8E2K,8E2K,2,3.21,EM,2023-02-15,Q9NR09,BIRC6,,,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:BIRC6, KIAA1289,2:HTRA2, OMI, PRSS25","1:Baculoviral IAP repeat-containing protein 6,2:Serine protease HTRA2, mitochondrial","1:Q9NR09,2:O43464",,"1:polypeptide(L),2:polypeptide(L)"
8EAZ,8EAZ,3,3.08,X-ray,2023-01-18,P68036,UBE2L3,Q9BYM8,RBCK1,"P0CG48,UBC,Ubiquitin",,"1,2,3","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens","1:RBCK1, C20orf18, RNF54, UBCE7IP3, XAP3, XAP4,2:UBE2L3, UBCE7, UBCH7,3:UBC","1:RanBP-type and C3HC4-type zinc finger-containing protein 1,2:Ubiquitin-conjugating enzyme E2 L3,3:Ubiquitin","1:Q9BYM8,2:P68036,3:P0CG48",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
8EB0,8EB0,3,3.03,X-ray,2023-01-18,P68036,UBE2L3,Q9NWF9,RNF216,"P0CG48,UBC,Ubiquitin",,"1,2,3","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens","1:RNF216, TRIAD3, UBCE7IP1, ZIN,2:UBE2L3, UBCE7, UBCH7,3:UBC","1:E3 ubiquitin-protein ligase RNF216,2:Ubiquitin-conjugating enzyme E2 L3,3:Ubiquitin","1:Q9NWF9,2:P68036,3:P0CG48",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
8EHZ,8EHZ,2,2.06,X-ray,2023-10-25,,,Q9UNE7,STUB1,,,"1,2","1:synthetic construct,2:Homo sapiens","2:STUB1, CHIP, PP1131","1:H317,2:E3 ubiquitin-protein ligase CHIP",2:Q9UNE7,,"1:polypeptide(L),2:polypeptide(L)"
8EI0,8EI0,2,1.47,X-ray,2023-10-25,,,Q9UNE7,STUB1,,,"1,2","1:Homo sapiens,2:synthetic construct","1:STUB1, CHIP, PP1131","1:E3 ubiquitin-protein ligase CHIP,2:H318",1:Q9UNE7,,"1:polypeptide(L),2:polypeptide(L)"
8EI4,8EI4,2,2.43,X-ray,2023-10-25,,,Q9H0M0,WWP1,,,"1,2","1:Homo sapiens,2:synthetic construct",1:WWP1,"1:NEDD4-like E3 ubiquitin-protein ligase WWP1,2:H302",1:Q9H0M0,,"1:polypeptide(L),2:polypeptide(L)"
8EI5,8EI5,2,2.6,X-ray,2023-10-25,,,O00308,WWP2,,,"1,2","1:Homo sapiens,2:synthetic construct",1:WWP2,"1:NEDD4-like E3 ubiquitin-protein ligase WWP2,2:H301",1:O00308,,"1:polypeptide(L),2:polypeptide(L)"
8EI6,8EI6,2,3.62,X-ray,2023-10-25,,,O00308,WWP2,,,"1,2","1:Homo sapiens,2:synthetic construct",1:WWP2,"1:NEDD4-like E3 ubiquitin-protein ligase WWP2,2:H305",1:O00308,,"1:polypeptide(L),2:polypeptide(L)"
8EI7,8EI7,2,2.22,X-ray,2023-10-25,,,O00308,WWP2,,,"1,2","1:Homo sapiens,2:synthetic construct",1:WWP2,"1:NEDD4-like E3 ubiquitin-protein ligase WWP2,2:H304",1:O00308,,"1:polypeptide(L),2:polypeptide(L)"
8EI8,8EI8,2,2.9,X-ray,2023-10-25,,,O00308,WWP2,,,"1,2","1:Homo sapiens,2:synthetic construct",1:WWP2,"1:NEDD4-like E3 ubiquitin-protein ligase WWP2,2:H308",1:O00308,,"1:polypeptide(L),2:polypeptide(L)"
8EI9,8EI9,3,3.9,X-ray,2023-10-25,,,Q00987,MDM2,,,"1,2,3","1:synthetic construct,2:Homo sapiens,3:Homo sapiens","2:CTNNB1, CTNNB, OK/SW-cl.35, PRO2286,3:MDM2","1:H332,2:Catenin beta-1,3:E3 ubiquitin-protein ligase Mdm2","2:P35222,3:Q00987",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
8EIA,8EIA,3,3.6,X-ray,2023-10-25,,,Q00987,MDM2,,,"1,2,3","1:Homo sapiens,2:Homo sapiens,3:synthetic construct","1:CTNNB1, CTNNB, OK/SW-cl.35, PRO2286,2:MDM2","1:Catenin beta-1,2:E3 ubiquitin-protein ligase Mdm2,3:H333","1:P35222,2:Q00987",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
8EIB,8EIB,3,3.76,X-ray,2023-10-25,,,Q00987,MDM2,,,"1,2,3","1:Homo sapiens,2:Homo sapiens,3:synthetic construct","1:CTNNB1, CTNNB, OK/SW-cl.35, PRO2286,2:MDM2","1:Catenin beta-1,2:E3 ubiquitin-protein ligase Mdm2,3:H329","1:P35222,2:Q00987",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
8EIC,8EIC,3,2.62,X-ray,2023-10-25,,,Q00987,MDM2,,,"1,2,3","1:Homo sapiens,2:Homo sapiens,3:synthetic construct","1:CTNNB1, CTNNB, OK/SW-cl.35, PRO2286,2:MDM2","1:Catenin beta-1,2:E3 ubiquitin-protein ligase Mdm2,3:H330","1:P35222,2:Q00987",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
8ENP,8ENP,1,,NMR,2023-10-18,,,Q05086,UBE3A,,,1,1:Homo sapiens,"1:UBE3A, E6AP, EPVE6AP, HPVE6A",1:Isoform III of Ubiquitin-protein ligase E3A,1:Q05086,,1:polypeptide(L)
8EPT,8EPT,1,,NMR,2023-07-05,,,Q05086,UBE3A,,,1,1:Homo sapiens,"1:UBE3A, E6AP, EPVE6AP, HPVE6A",1:Ubiquitin-protein ligase E3A,1:Q05086,,1:polypeptide(L)
8EWI,8EWI,1,3.5,EM,2023-04-19,,,O95071,UBR5,,,1,1:Homo sapiens,"1:UBR5, EDD, EDD1, HYD, KIAA0896",1:E3 ubiquitin-protein ligase UBR5,1:O95071,,1:polypeptide(L)
8F0Z,8F0Z,2,1.61,X-ray,2023-02-15,,,Q00987,MDM2,,,"1,2","1:Homo sapiens,2:synthetic construct",1:MDM2,"1:E3 ubiquitin-protein ligase Mdm2,2:H101",1:Q00987,,"1:polypeptide(L),2:polypeptide(D)"
8F10,8F10,2,1.28,X-ray,2023-02-15,,,Q00987,MDM2,,,"1,2","1:Homo sapiens,2:synthetic construct",1:MDM2,"1:E3 ubiquitin-protein ligase Mdm2,2:H102",1:Q00987,,"1:polypeptide(L),2:polypeptide(D)"
8F12,8F12,2,1.86,X-ray,2023-02-15,,,Q00987,MDM2,,,"1,2","1:Homo sapiens,2:synthetic construct",1:MDM2,"1:E3 ubiquitin-protein ligase Mdm2,2:H103",1:Q00987,,"1:polypeptide(L),2:polypeptide(D)"
8F13,8F13,2,1.4,X-ray,2023-02-15,,,Q00987,MDM2,,,"1,2","1:Homo sapiens,2:synthetic construct",1:MDM2,"1:E3 ubiquitin-protein ligase Mdm2,2:H103",1:Q00987,,"1:polypeptide(L),2:polypeptide(D)"
8F14,8F14,2,1.69,X-ray,2023-02-15,,,Q9UNE7,STUB1,,,"1,2","1:Homo sapiens,2:synthetic construct","1:STUB1, CHIP, PP1131","1:E3 ubiquitin-protein ligase CHIP,2:all-D Helicon Polypeptide H201",1:Q9UNE7,,"1:polypeptide(L),2:polypeptide(D)"
8F15,8F15,2,1.73,X-ray,2023-02-15,,,Q9UNE7,STUB1,,,"1,2","1:Homo sapiens,2:synthetic construct","1:STUB1, CHIP, PP1131","1:E3 ubiquitin-protein ligase CHIP,2:all-D Helicon Polypeptide H202",1:Q9UNE7,,"1:polypeptide(L),2:polypeptide(D)"
8F16,8F16,2,1.56,X-ray,2023-02-15,,,Q9UNE7,STUB1,,,"1,2","1:Homo sapiens,2:synthetic construct","1:STUB1, CHIP, PP1131","1:E3 ubiquitin-protein ligase CHIP,2:all-D Helicon Polypeptide H203",1:Q9UNE7,,"1:polypeptide(L),2:polypeptide(D)"
8F17,8F17,2,2.21,X-ray,2023-02-15,,,Q9UNE7,STUB1,,,"1,2","1:Homo sapiens,2:synthetic construct","1:STUB1, CHIP, PP1131","1:E3 ubiquitin-protein ligase CHIP,2:all-D Helicon Polypeptide H204",1:Q9UNE7,,"1:polypeptide(L),2:polypeptide(D)"
8FUP,8FUP,1,1.7,X-ray,2024-02-07,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
8FV2,8FV2,1,1.87,X-ray,2024-02-07,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
8FVF,8FVF,1,2.1,X-ray,2024-02-07,,,Q09472,EP300,,,1,1:Homo sapiens,"1:EP300, P300",1:Histone acetyltransferase p300,1:Q09472,,1:polypeptide(L)
8FXA,8FXA,1,1.65,X-ray,2024-02-07,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
8FXE,8FXE,1,1.55,X-ray,2024-02-07,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
8FXN,8FXN,1,2.0,X-ray,2024-02-07,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
8FXO,8FXO,1,1.74,X-ray,2024-02-07,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
8FYU,8FYU,2,1.84839139202,X-ray,2023-08-30,,,Q9UNE7,STUB1,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:STUB1, CHIP, PP1131","1:E3 ubiquitin-protein ligase CHIP,2:ACE-SER-SER-THR-GLY-SER-ILE-ASP-MET-VAL-ASP","1:Q9UNE7,2:P10636",,"1:polypeptide(L),2:polypeptide(L)"
8G43,8G43,1,1.55,X-ray,2023-05-03,,,Q9UBN7,HDAC6,,,1,1:Homo sapiens,"1:HDAC6, KIAA0901, JM21",1:Histone deacetylase 6,1:Q9UBN7,,1:polypeptide(L)
8G44,8G44,1,1.55,X-ray,2023-05-03,,,Q9UBN7,HDAC6,,,1,1:Homo sapiens,"1:HDAC6, KIAA0901, JM21",1:Histone deacetylase 6,1:Q9UBN7,,1:polypeptide(L)
8G45,8G45,1,1.62,X-ray,2023-05-03,,,Q9UBN7,HDAC6,,,1,1:Homo sapiens,"1:HDAC6, KIAA0901, JM21",1:Histone deacetylase 6,1:Q9UBN7,,1:polypeptide(L)
8G4Y,8G4Y,2,1.41,X-ray,2023-12-20,,,Q9ULT6,ZNRF3,,,"1,2","1:Homo sapiens,2:synthetic construct","1:ZNRF3, KIAA1133, RNF203","1:E3 ubiquitin-protein ligase ZNRF3,2:MK1-3.6.10",1:Q9ULT6,,"1:polypeptide(L),2:polypeptide(L)"
8G6T,8G6T,1,1.75,X-ray,2024-02-21,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
8G7T,8G7T,2,3.2,EM,2023-11-15,,,Q8IUD6,RNF135,,,"1,2,3,4","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens","1:DDX58,2:RNF135, L13","1:Antiviral innate immune response receptor RIG-I,2:E3 ubiquitin-protein ligase RNF135,3:p3dsRNA24a,4:p3dsRNA24b","1:O95786,2:Q8IUD6",,"1:polypeptide(L),2:polypeptide(L),3:polyribonucleotide,4:polyribonucleotide"
8G7U,8G7U,2,4.0,EM,2023-11-15,,,Q8IUD6,RNF135,,,"1,2,3,4","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens","1:DDX58,2:RNF135, L13","1:Antiviral innate immune response receptor RIG-I,2:E3 ubiquitin-protein ligase RNF135,3:p3dsRNA24a,4:p3dsRNA24b","1:O95786,2:Q8IUD6",,"1:polypeptide(L),2:polypeptide(L),3:polyribonucleotide,4:polyribonucleotide"
8G7V,8G7V,2,3.9,EM,2023-11-15,,,Q8IUD6,RNF135,,,"1,2,3,4","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens","1:DDX58,2:RNF135, L13","1:Antiviral innate immune response receptor RIG-I,2:E3 ubiquitin-protein ligase RNF135,3:p3dsRNA24a,4:p3dsRNA24b","1:O95786,2:Q8IUD6",,"1:polypeptide(L),2:polypeptide(L),3:polyribonucleotide,4:polyribonucleotide"
8GA2,8GA2,1,1.85,X-ray,2024-02-28,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
8GBQ,8GBQ,2,1.74,X-ray,2023-07-19,P62837,UBE2D2,Q96EQ8,RNF125,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:UBE2D2, PUBC1, UBC4, UBC5B, UBCH4, UBCH5B,2:RNF125","1:Ubiquitin-conjugating enzyme E2 D2,2:E3 ubiquitin-protein ligase RNF125","1:P62837,2:Q96EQ8",,"1:polypeptide(L),2:polypeptide(L)"
8GCB,8GCB,2,2.39,X-ray,2023-07-19,P62837,UBE2D2,Q96EQ8,RNF125,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:UBE2D2, PUBC1, UBC4, UBC5B, UBCH4, UBCH5B,2:RNF125","1:Ubiquitin-conjugating enzyme E2 D2,2:E3 ubiquitin-protein ligase RNF125","1:P62837,2:Q96EQ8",,"1:polypeptide(L),2:polypeptide(L)"
8GCG,8GCG,2,1.47,X-ray,2024-10-23,,,Q00987,MDM2,,,"1,2","1:Homo sapiens,2:synthetic construct",1:MDM2,"1:E3 ubiquitin-protein ligase Mdm2,2:macrocyclic peptide inhibitor",1:Q00987,,"1:polypeptide(L),2:polypeptide(L)"
8GCK,8GCK,2,1.36823537069,X-ray,2024-03-06,,,Q9UNE7,STUB1,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:STUB1, CHIP, PP1131","1:E3 ubiquitin-protein ligase CHIP,2:ACE-SER-ILE-ASP-MET-VAL-ASP","1:Q9UNE7,2:P10636",,"1:polypeptide(L),2:polypeptide(L)"
8GCR,8GCR,3,3.38,EM,2024-03-06,,,Q05086,UBE3A,,,"1,2,3","1:Escherichia coli O157:H7,2:Homo sapiens,3:Homo sapiens","1:malE, Z5632, ECs5017,E6,2:TP53, P53,3:UBE3A, E6AP, EPVE6AP, HPVE6A","1:Maltose/maltodextrin-binding periplasmic protein,Protein E6,2:Cellular tumor antigen p53,3:Ubiquitin-protein ligase E3A","1:P03126,P0AEX9,2:P04637,3:Q05086",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
8GCY,8GCY,1,1.81,X-ray,2023-03-22,,,Q13191,CBLB,,,1,1:Homo sapiens,"1:CBLB, RNF56, Nbla00127",1:E3 ubiquitin-protein ligase CBL-B,1:Q13191,,1:polypeptide(L)
8GH7,8GH7,2,1.75,X-ray,2023-07-05,,,P98170,XIAP,,,"1,2","1:Homo sapiens,2:synthetic construct","1:XIAP, API3, BIRC4, IAP3","1:E3 ubiquitin-protein ligase XIAP,2:BIR3 inhibitor MAA-CHG-PRO-ZHW",1:P98170,,"1:polypeptide(L),2:polypeptide(L)"
8GQ6,8GQ6,3,3.96,EM,2023-09-06,,,P62877,RBX1,,,"1,2,3","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens","2:RBX1, RNF75, ROC1","1:Kelch repeat and BTB domain-containing protein 2,2:E3 ubiquitin-protein ligase RBX1,3:Cullin-3","1:Q8IY47,2:P62877,3:Q13618",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
8GRM,8GRM,9,3.05,EM,2023-04-12,P62837,UBE2D2,"P35226,Q99496","BMI1,RNF2","P0CG47,UBB,Ubiquitin",,"1,2,3,4,5,6,7,8,9,10,11","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens,8:Homo sapiens,9:Homo sapiens,10:Homo sapiens,11:Homo sapiens","1:LOC102839401, LOC102825049, LOC102826576,3:H2AC4, H2AFM, HIST1H2AB, H2AC8, H2AFA, HIST1H2AE,4:H2BC12, H2BFT, HIRIP1, HIST1H2BK,5:H2BC12, H2BFT, HIRIP1, HIST1H2BK,6:COMMD3,10:UBB","1:Histone H3,2:Histone H4,3:Histone H2A type 1-B/E,4:Histone H2B type 1-K,5:Histone H2B type 1-K,6:COMMD3 protein,7:Ring1B,8:DNA (144-MER),9:DNA (145-MER),10:Ubiquitin,11:UbcH5b","1:P68431,2:P62805,3:P04908,4:O60814,5:O60814,6:P35226,7:Q99496,10:P0CG47,11:P62837",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polypeptide(L),5:polypeptide(L),6:polypeptide(L),7:polypeptide(L),8:polydeoxyribonucleotide,9:polydeoxyribonucleotide,10:polypeptide(L),11:polypeptide(L)"
8GRQ,8GRQ,7,3.87,EM,2023-04-12,P61077,UBE2D3,"P38398,Q99728","BARD1,BRCA1",,,"1,2,3,4,5,6,7,8,9","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens,8:Homo sapiens,9:Homo sapiens","1:CALMAC_LOCUS17614,2:Dana\GF27365, Dana_GF27365, GF27365,3:H2ac12, Hist1h2ah,7:BRCA1, RNF53,8:BARD1,9:UBE2D3, hCG_2028213","1:Histone H3,2:Histone H4,3:Histone H2A type 1-H,4:H2B,5:DNA (147-MER),6:DNA (147-MER),7:Breast cancer type 1 susceptibility protein,8:BRCA1-associated RING domain protein 1,9:Ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast), isoform CRA_a","1:Q71DI3,2:P62805,3:P04908,4:O60814,7:P38398,8:Q99728,9:P61077",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polypeptide(L),5:polydeoxyribonucleotide,6:polydeoxyribonucleotide,7:polypeptide(L),8:polypeptide(L),9:polypeptide(L)"
